time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2006-10-24T08:55:28.360Z,40.265,28.003,15.1,3,md,12,89.5,,,us,usp000evx5,2014-11-07T01:30:37.485Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2006-10-21T07:30:36.000Z,40.288,28.001,8.4,3.7,md,8,110,,,us,usp000evpc,2014-11-07T01:30:36.628Z,"western Turkey",earthquake,,,,,reviewed,isk,ath
2006-10-20T18:15:26.140Z,40.236,28.059,10,4.8,mb,276,21.6,,1.28,us,usp000evmd,2015-03-24T01:46:12.587Z,"western Turkey",earthquake,,0,,79,reviewed,us,us
2006-10-12T18:12:44.200Z,40.28,26.92,7,3.7,md,5,215.8,,,us,usp000ev16,2014-11-07T01:30:33.298Z,"western Turkey",earthquake,,,,,reviewed,ath,ath
2006-08-18T09:16:09.000Z,39.956,26.771,10.4,3.5,md,17,181.8,,,us,usp000er81,2014-11-07T01:29:59.541Z,"near the coast of western Turkey",earthquake,,,,,reviewed,isk,ath
2006-08-01T21:40:37.000Z,40.776,28.013,11.6,3.7,md,15,133.1,,,us,usp000eq1j,2014-11-07T01:29:52.351Z,"western Turkey",earthquake,,,,,reviewed,isk,ath
2006-06-30T14:41:14.600Z,39.999,28.612,18,2.5,md,4,338.8,,,us,usp000emn2,2014-11-07T01:29:30.358Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2006-06-28T19:24:03.500Z,40.792,27.702,14,2.9,md,18,56.7,,,us,usp000emgp,2014-11-07T01:29:29.759Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2006-06-27T21:22:09.700Z,40.79,27.686,20,2.7,md,11,91,,,us,usp000emem,2014-11-07T01:29:29.520Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2006-06-27T12:43:54.700Z,40.79,27.485,5,2.8,md,14,90.7,,,us,usp000emd4,2014-11-07T01:29:29.205Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2006-06-27T12:04:16.900Z,40.814,27.691,8,2.6,md,9,100.7,,,us,usp000emd3,2014-11-07T01:29:29.204Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2006-06-27T00:23:32.900Z,40.8,27.697,15,3.3,md,18,91.9,,,us,usp000emc3,2014-11-07T01:29:28.944Z,"western Turkey",earthquake,,,,,reviewed,isk,ath
2006-06-26T20:05:09.600Z,40.818,27.682,12,2.7,md,12,93.8,,,us,usp000embp,2014-11-07T01:29:28.911Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2006-05-29T16:57:25.000Z,40.288,27.303,11.6,3.8,md,21,177.4,,,us,usp000ej8e,2014-11-07T01:29:12.782Z,"western Turkey",earthquake,,,,,reviewed,isk,ath
2006-05-29T09:10:23.010Z,40.34,29.138,13.9,2.9,md,15,73.3,,,us,usp000ej7n,2014-11-07T01:29:12.667Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2006-04-27T13:15:42.580Z,40.612,29.256,6.7,2.8,md,11,198.2,,,us,usp000efmc,2014-11-07T01:28:55.508Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2006-04-27T11:56:30.290Z,40.613,29.284,7.2,2.8,md,7,239,,,us,usp000efm8,2014-11-07T01:28:55.501Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2006-04-17T11:25:46.450Z,40.207,27.696,15.7,2.9,md,14,74.5,,,us,usp000eerq,2014-11-07T01:28:51.206Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2006-03-28T13:07:00.670Z,40.566,28.12,12.8,3.9,md,30,47.1,,,us,usp000ed4d,2014-11-07T01:28:36.372Z,"western Turkey",earthquake,,,,,reviewed,isk,ath
2006-03-16T10:03:30.880Z,40.686,30.321,12.5,3.3,md,9,143.7,,,us,usp000ec97,2014-11-07T01:28:32.092Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2006-03-16T10:01:09.270Z,40.699,30.326,19.3,3.1,md,10,144.5,,,us,usp000ec96,2014-11-07T01:28:32.091Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2006-03-15T19:46:08.800Z,40.16,27.66,10,3.6,md,5,207.7,,,us,usp000ec7z,2014-11-07T01:28:31.984Z,"western Turkey",earthquake,,,,,reviewed,ath,ath
2006-02-10T18:58:50.000Z,40.752,30.618,12.6,3.2,md,10,203.6,,,us,usp000e9we,2014-11-07T01:28:17.878Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2006-02-08T05:24:25.870Z,40.69,30.349,10.7,3.8,md,26,67.6,,,us,usp000e9rj,2014-11-07T01:28:17.393Z,"western Turkey",earthquake,,,,,reviewed,isk,ath
2006-02-08T04:07:41.620Z,40.704,30.352,8.8,4.6,mb,75,61.3,,,us,usp000e9rd,2014-11-07T01:28:17.355Z,"western Turkey",earthquake,,,,8,reviewed,isk,us
2006-01-13T17:08:58.000Z,40.371,27.111,6.3,3.4,md,30,201.6,,,us,usp000e865,2014-11-07T01:28:06.179Z,"western Turkey",earthquake,,,,,reviewed,isk,ath
2005-12-28T15:41:47.000Z,40.477,29.158,5,2.5,md,5,150.3,,,us,usp000e73r,2014-11-07T01:27:57.865Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-12-26T14:03:05.600Z,40.245,29.632,25,2.8,md,10,88.2,,,us,usp000e6yr,2014-11-07T01:27:57.263Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-12-26T04:08:25.400Z,40.392,27.608,16,2.8,md,16,66.6,,,us,usp000e6x9,2014-11-07T01:27:57.094Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-12-24T22:49:45.600Z,40.796,27.652,28,2.6,md,6,150.7,,,us,usp000e6t6,2014-11-07T01:27:56.395Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-12-24T10:12:34.700Z,40.664,30.695,27,2.7,md,6,146.7,,,us,usp000e6s7,2014-11-07T01:27:56.276Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-12-24T01:54:37.200Z,40.242,29.012,5,2.9,md,14,68.4,,,us,usp000e6rc,2014-11-07T01:27:56.187Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-12-09T21:07:17.000Z,40.289,27.316,17.8,3.6,md,24,54.9,,,us,usp000e5vv,2014-11-07T01:27:52.229Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-12-09T17:47:00.790Z,40.725,30.595,4.8,2.8,md,9,153.2,,,us,usp000e5vg,2014-11-07T01:27:52.191Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-11-26T22:27:49.000Z,40.663,29.081,9.1,3.7,md,8,134.1,,,us,usp000e4z4,2014-11-07T01:27:44.185Z,"western Turkey",earthquake,,,,,reviewed,isk,ath
2005-11-04T20:12:08.000Z,40.7,27.298,12.7,4.1,ml,32,50.2,,,us,usp000e3gp,2014-11-07T01:27:35.963Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-08-19T08:14:21.400Z,40.4,28.06,5,3.5,md,4,298.6,,,us,usp000dxna,2014-11-07T01:26:50.228Z,"western Turkey",earthquake,,,,,reviewed,ath,ath
2005-07-08T23:57:36.800Z,40.31,27.73,47,3.6,md,5,257.9,,,us,usp000dutp,2014-11-07T01:26:27.569Z,"western Turkey",earthquake,,,,,reviewed,ath,ath
2005-05-24T01:01:00.200Z,40.32,27.89,45,3.3,md,4,262.3,,,us,usp000drff,2014-11-07T01:25:57.745Z,"western Turkey",earthquake,,,,,reviewed,ath,ath
2005-05-06T21:51:07.870Z,40.092,27.861,13.2,3,md,16,79.7,,,us,usp000dq35,2014-11-07T01:25:49.838Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-04-30T21:11:57.620Z,40.71,30.292,5.3,3.2,md,12,145.1,,,us,usp000dpmk,2014-11-07T01:25:43.073Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-04-25T12:45:55.360Z,40.675,30.115,5.8,2.9,md,13,140.3,,,us,usp000dp6p,2014-11-07T01:25:40.922Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-04-14T11:14:58.780Z,40.051,29.01,14.2,2.7,md,6,110.9,,,us,usp000dnay,2014-11-07T01:25:35.536Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-04-13T13:25:42.620Z,39.985,28.101,12,2.9,md,14,122.3,,,us,usp000dn8f,2014-11-07T01:25:34.856Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-04-09T21:28:41.260Z,40.067,27.652,12.4,2.8,ml,9,124.7,,,us,usp000dms0,2014-11-07T01:25:31.806Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-03-27T09:32:18.200Z,40.708,27.442,10,3.8,md,10,101.5,,0.85,us,usp000dk5k,2014-11-07T01:25:19.793Z,"western Turkey",earthquake,,0,,,reviewed,us,ath
2005-03-23T14:42:08.450Z,41.088,27.693,13.7,2.7,md,5,150.5,,,us,usp000djwf,2014-11-07T01:25:18.191Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-03-23T13:55:06.970Z,40.637,30.177,8.7,3,ml,7,219.2,,,us,usp000djwa,2014-11-07T01:25:18.160Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-03-17T06:59:27.100Z,40.23,27.49,38,3.1,md,6,295.9,,,us,usp000djcn,2014-11-07T01:25:15.279Z,"western Turkey",earthquake,,,,,reviewed,ath,ath
2005-03-09T06:32:57.510Z,40.98,31.167,12.2,3.1,md,13,161.2,,,us,usp000dhuv,2014-11-07T01:25:12.737Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-03-08T19:00:42.440Z,40.749,27.299,17.5,2.9,md,8,145.4,,,us,usp000dhtw,2014-11-07T01:25:12.634Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-02-11T09:10:23.410Z,40.624,27.707,18.4,3.1,md,15,76.5,,,us,usp000dfwx,2014-11-07T01:24:58.297Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-02-11T07:16:11.550Z,40.784,27.432,11.2,2.8,md,8,102.4,,,us,usp000dfwr,2014-11-07T01:24:58.263Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-02-05T07:35:22.490Z,40.658,29.095,22.7,2.7,md,7,112.9,,,us,usp000dfhp,2014-11-07T01:24:56.170Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2005-01-16T09:57:53.380Z,40.608,27.717,20.9,3.6,md,33,47.2,,,us,usp000ddfc,2014-11-07T01:24:39.826Z,"western Turkey",earthquake,,,,,reviewed,isk,ath
2005-01-06T20:10:34.060Z,40.77,30.877,6.6,3,ml,8,156.4,,,us,usp000dcp7,2014-11-07T01:24:35.279Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-12-20T13:31:56.320Z,40.663,27.484,17.4,3.8,ml,26,39.4,,,us,usp000db3a,2014-11-07T01:24:19.755Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-12-15T04:27:17.530Z,40.744,27.572,9.3,3.9,md,45,71.8,,,us,usp000dard,2014-11-07T01:24:17.493Z,"western Turkey",earthquake,,,,,reviewed,isk,ath
2004-12-04T00:22:58.070Z,40.791,31.004,5.3,2.9,md,11,148.9,,,us,usp000d9xz,2014-11-07T01:24:13.053Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-11-28T04:07:41.640Z,40.237,29.026,4.7,2.8,md,11,88.1,,,us,usp000d9fb,2014-11-07T01:24:06.632Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-11-24T18:14:06.200Z,40.6,29.007,9.7,2.8,md,9,124.5,,,us,usp000d944,2014-11-07T01:24:04.771Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-10-23T22:52:28.260Z,40.775,27.563,5.8,2.7,md,9,81.2,,,us,usp000d6xu,2014-11-07T01:23:48.385Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-10-22T19:10:12.200Z,40.969,30.227,10,2.9,md,11,228.8,,,us,usp000d6ut,2014-11-07T01:23:47.745Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-09-29T15:51:28.740Z,40.777,29.041,10.8,3.2,md,15,104.2,,,us,usp000d5au,2014-11-07T01:23:35.187Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-09-29T15:42:07.670Z,40.781,29.02,12.5,4,ml,48,48.4,,,us,usp000d5at,2014-11-07T01:23:35.183Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-08-13T15:13:38.510Z,40.638,26.927,0,3.9,md,20,263.9,,,us,usp000d22r,2014-11-07T01:23:12.335Z,"western Turkey",earthquake,,,,,reviewed,the,ath
2004-06-20T00:02:51.800Z,40.504,26.978,20,3.6,md,5,317.3,,,us,usp000cy9m,2014-11-07T01:22:39.103Z,"western Turkey",earthquake,,,,,reviewed,the,the
2004-06-05T14:27:37.570Z,40.768,27.484,13.4,2.6,m,11,98.2,,,us,usp000cx67,2014-11-07T01:22:33.184Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-31T23:37:02.400Z,40.932,27.418,28,2.5,ml,11,201.2,,,us,usp000cwsa,2014-11-07T01:22:26.811Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-31T22:50:08.300Z,40.511,30.603,8,4,ml,60,65.5,,,us,usp000cws5,2014-11-07T01:22:26.795Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-31T10:37:39.500Z,40.802,27.8,5,2.7,md,10,153.9,,,us,usp000cwqw,2014-11-07T01:22:26.701Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-31T10:01:42.500Z,41.066,29.324,12,2.6,md,7,152.9,,,us,usp000cwqq,2014-11-07T01:22:26.690Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-31T06:36:30.600Z,40.11,28.689,8,2.8,md,29,74.2,,,us,usp000cwq5,2014-11-07T01:22:26.651Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-31T00:36:04.900Z,40.725,30.006,10,2.6,md,12,169.7,,,us,usp000cwpa,2014-11-07T01:22:26.519Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-30T22:22:45.500Z,40.815,27.788,5,2.7,md,6,174.6,,,us,usp000cwp2,2014-11-07T01:22:26.500Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-30T20:46:22.100Z,40.417,27.621,16,2.8,md,13,100.9,,,us,usp000cwns,2014-11-07T01:22:26.428Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-30T08:18:40.400Z,40.295,27.356,2,2.7,md,8,131.6,,,us,usp000cwm7,2014-11-07T01:22:26.197Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-28T13:01:20.300Z,40.282,27.859,10,3.1,ml,16,95,,,us,usp000cwfb,2014-11-07T01:22:25.594Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-27T15:37:48.100Z,40.793,27.457,7,2.7,md,12,192.1,,,us,usp000cwd3,2014-11-07T01:22:25.281Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-25T16:02:18.900Z,40.018,27.865,10,2.8,md,17,111,,,us,usp000cw6s,2014-11-07T01:22:24.152Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-25T05:40:48.700Z,40.438,29.135,8,3.7,md,42,31.6,,,us,usp000cw5c,2014-11-07T01:22:23.983Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-25T02:43:43.800Z,40.768,27.385,17,2.8,md,13,105.6,,,us,usp000cw51,2014-11-07T01:22:23.931Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-24T15:56:51.900Z,40.924,30.41,5,2.8,md,7,207.5,,,us,usp000cw34,2014-11-07T01:22:23.720Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-24T13:55:41.600Z,40.591,29.23,6,2.5,ml,20,70.4,,,us,usp000cw2y,2014-11-07T01:22:23.708Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-24T00:28:11.300Z,40.378,28.625,10,2.7,md,22,53.5,,,us,usp000cw1k,2014-11-07T01:22:23.566Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-23T15:29:21.500Z,41.069,29.336,15,2.8,md,10,148.9,,,us,usp000cw02,2014-11-07T01:22:23.293Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-22T14:49:18.000Z,40.329,29.434,9,2.9,md,34,42.3,,,us,usp000cvwp,2014-11-07T01:22:22.769Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-22T10:02:30.600Z,41.029,29.319,11,2.8,md,17,129.3,,,us,usp000cvvr,2014-11-07T01:22:22.625Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-21T12:44:26.500Z,40.812,29.497,8,2.5,md,8,106.1,,,us,usp000cvsf,2014-11-07T01:22:22.055Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-21T12:06:19.600Z,40.575,30.293,9,2.8,md,17,160.6,,,us,usp000cvs7,2014-11-07T01:22:22.041Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-21T11:20:44.700Z,40.81,29.465,8,2.6,md,14,62.2,,,us,usp000cvs2,2014-11-07T01:22:22.032Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-21T10:44:52.200Z,41.071,29.33,13,2.7,md,9,120.8,,,us,usp000cvry,2014-11-07T01:22:22.027Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-21T09:49:46.500Z,41.154,27.747,10,2.8,md,9,137.6,,,us,usp000cvru,2014-11-07T01:22:22.021Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-21T08:56:16.900Z,40.242,28.78,3,2.6,md,9,118.8,,,us,usp000cvrq,2014-11-07T01:22:22.013Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-21T00:01:33.900Z,40.65,27.503,15,2.6,md,7,117.1,,,us,usp000cvqm,2014-11-07T01:22:21.891Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-20T15:24:53.100Z,40.2,28.793,19,2.6,md,8,128.4,,,us,usp000cvpg,2014-11-07T01:22:21.645Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-20T14:36:16.400Z,41.188,28.891,20,2.7,md,6,218.2,,,us,usp000cvpd,2014-11-07T01:22:21.592Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-20T04:28:49.800Z,40.782,27.547,6,2.6,md,7,185.1,,,us,usp000cvmq,2014-11-07T01:22:21.391Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-16T03:30:48.790Z,40.696,29.322,11,4.4,mb,174,13.7,,,us,usp000cv63,2014-11-07T01:22:19.425Z,"western Turkey",earthquake,,,,15,reviewed,isk,us
2004-04-19T15:27:16.570Z,40.608,27.703,16,4.1,mb,70,27.2,,,us,usp000csxq,2014-11-07T01:22:02.456Z,"western Turkey",earthquake,,,,8,reviewed,isk,us
2004-02-26T08:06:29.000Z,40.289,27.499,9,3,md,14,96.9,,,us,usp000cnbn,2014-11-07T01:21:29.321Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-02-25T03:29:17.000Z,40.612,29.082,20,2.6,md,5,123.3,,,us,usp000cn5w,2014-11-07T01:21:27.684Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-02-25T03:22:11.200Z,40.636,29.052,6,2.6,md,8,85.8,,,us,usp000cn5v,2014-11-07T01:21:27.683Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-02-22T04:38:45.900Z,40.823,30.916,5,3,md,12,151.6,,,us,usp000cmsu,2014-11-07T01:21:24.183Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-02-22T01:58:15.700Z,40.03,27.691,12,3,md,12,93.3,,,us,usp000cmsp,2014-11-07T01:21:23.998Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-02-20T14:14:19.700Z,41.205,28.462,9,2.6,md,4,266.3,,,us,usp000cmp9,2014-11-07T01:21:23.734Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-02-20T12:04:03.000Z,40.812,29.488,13,2.5,md,6,137.8,,,us,usp000cmp4,2014-11-07T01:21:23.723Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-02-19T14:44:26.600Z,41.026,28.84,10,2.5,md,5,145,,,us,usp000cmkg,2014-11-07T01:21:22.885Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-02-19T12:57:23.500Z,40.719,29.22,16,2.8,md,6,127.3,,,us,usp000cmkc,2014-11-07T01:21:22.880Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-02-19T10:53:12.300Z,40.609,29.135,5,2.6,md,5,137.2,,,us,usp000cmjz,2014-11-07T01:21:22.847Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-02-18T13:29:10.500Z,40.838,29.539,19,2.6,md,4,168.8,,,us,usp000cmfz,2014-11-07T01:21:22.237Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-02-18T03:30:21.200Z,40.634,29.094,7,2.8,md,12,84.5,,,us,usp000cmf0,2014-11-07T01:21:22.145Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-02-17T23:46:46.600Z,40.609,27.469,7,2.7,md,13,102.4,,,us,usp000cmen,2014-11-07T01:21:22.104Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-02-17T10:45:50.500Z,40.694,29.052,9,2.6,md,6,82.7,,,us,usp000cmdm,2014-11-07T01:21:22.029Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-02-17T10:40:45.400Z,40.629,29.074,23,2.7,md,7,88,,,us,usp000cmdk,2014-11-07T01:21:22.027Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-02-17T05:08:53.900Z,40.687,29.114,4,2.7,md,4,120.3,,,us,usp000cmd1,2014-11-07T01:21:21.933Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-02-15T03:40:08.100Z,40.655,27.443,10,2.8,md,11,90.7,,,us,usp000cm78,2014-11-07T01:21:21.366Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-02-12T03:17:09.300Z,40.76,27.385,7,2.7,ml,10,175.1,,,us,usp000cm0v,2014-11-07T01:21:20.583Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-02-11T04:25:30.600Z,40.245,27.816,8,2.5,md,5,204.3,,,us,usp000cky7,2014-11-07T01:21:20.228Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-02-10T15:02:14.100Z,40.507,27.736,9,2.5,md,4,164.8,,,us,usp000ckwk,2014-11-07T01:21:20.050Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-02-10T02:48:47.400Z,40.742,29.191,5,2.6,md,6,94.6,,,us,usp000ckvk,2014-11-07T01:21:19.942Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-01-29T06:34:35.500Z,40.6,27.28,35,3.7,md,12,180.5,,,us,usp000cjxe,2014-11-07T01:21:10.130Z,"western Turkey",earthquake,,,,,reviewed,ath,ath
2004-01-06T05:14:30.000Z,40.452,28.438,10,3,md,12,68.3,,,us,usp000ch8k,2014-11-07T01:20:59.586Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-01-04T08:31:54.000Z,40.162,28.791,1,2.7,md,5,217.7,,,us,usp000ch2p,2014-11-07T01:20:58.978Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-01-03T23:36:40.000Z,40.639,27.818,9,2.7,md,9,112.2,,,us,usp000ch13,2014-11-07T01:20:58.794Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-01-03T19:55:37.200Z,40.258,27.747,19,2.8,md,6,129.3,,,us,usp000ch0d,2014-11-07T01:20:58.695Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-01-03T14:10:32.400Z,41.166,28.885,14,2.7,md,5,212.8,,,us,usp000cgz1,2014-11-07T01:20:57.922Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-01-03T11:13:40.200Z,41.102,29.335,11,2.6,md,4,223.8,,,us,usp000cgyr,2014-11-07T01:20:57.730Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-01-02T10:43:40.300Z,41.171,29.015,7,2.7,md,4,217.9,,,us,usp000cguq,2014-11-07T01:20:56.496Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-01-02T10:37:48.600Z,40.814,27.754,10,2.9,md,13,150.9,,,us,usp000cgup,2014-11-07T01:20:56.459Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-01-02T07:18:46.300Z,40.594,27.492,5,2.7,md,4,189.3,,,us,usp000cgu8,2014-11-07T01:20:56.248Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-01-01T20:44:31.300Z,40.681,30.644,10,3.1,md,10,141.3,,,us,usp000cgsr,2014-11-07T01:20:55.742Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-01-01T13:49:18.500Z,41.386,28.082,8,2.7,md,6,247.6,,,us,usp000cgrv,2014-11-07T01:20:55.509Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-01-01T13:26:59.900Z,41.089,29.36,11,2.7,md,5,223.7,,,us,usp000cgrt,2014-11-07T01:20:55.503Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-01-01T11:04:47.400Z,41.083,29.356,11,2.7,md,4,222.2,,,us,usp000cgrc,2014-11-07T01:20:55.345Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-01-01T09:49:59.700Z,41.17,28.872,11,2.6,md,5,213.5,,,us,usp000cgr5,2014-11-07T01:20:55.279Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2004-01-01T06:00:08.400Z,40.712,29.255,12,2.6,md,5,166.6,,,us,usp000cgqe,2014-11-07T01:20:54.736Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2003-07-25T07:21:27.070Z,40.487,30.894,10,4.3,mb,10,116.9,,1.45,us,usp000c39x,2014-11-07T01:19:17.459Z,"western Turkey",earthquake,,,,1,reviewed,us,us
2003-07-13T05:09:48.220Z,40.744,27.43,10,3.9,md,48,182.4,,1.12,us,usp000c2c8,2014-11-07T01:19:12.038Z,"western Turkey",earthquake,,,,,reviewed,us,ath
2003-07-07T18:23:01.000Z,40.63,27.19,10,3.3,md,11,221.1,,,us,usp000c1x7,2014-11-07T01:19:09.390Z,"western Turkey",earthquake,,,,,reviewed,ath,ath
2003-07-07T17:46:35.000Z,40.55,26.9,10,3.5,md,14,207.5,,,us,usp000c1x5,2014-11-07T01:19:09.387Z,"western Turkey",earthquake,,,,,reviewed,ath,ath
2003-07-07T16:44:00.100Z,40.6,26.81,45,3.4,md,19,202.3,,,us,usp000c1wu,2014-11-07T01:19:09.362Z,"western Turkey",earthquake,,,,,reviewed,ath,ath
2003-06-18T09:37:38.640Z,40.221,28.801,7.9,2.6,md,5,125.9,,,us,usp000c058,2014-11-07T01:18:57.258Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2003-06-09T17:47:05.650Z,40.247,27.941,15.5,4.1,ml,10,111.5,,,us,usp000bzgf,2014-11-07T01:18:53.225Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2003-06-09T17:44:03.030Z,40.242,28.02,10,4.5,mb,216,77,,1.26,us,usp000bzge,2014-11-07T01:18:53.205Z,"western Turkey",earthquake,,,,71,reviewed,us,us
2003-06-03T13:02:23.650Z,40.526,27.137,10,3.8,md,27,187,,0.85,us,usp000byyk,2014-11-07T01:18:49.807Z,"western Turkey",earthquake,,,,,reviewed,us,ath
